,indicator,offset
2021-01-17 08:47:00,1,-13
2021-01-17 08:48:00,1,-12
2021-01-17 08:49:00,1,-11
2021-01-17 08:50:00,1,-10
2021-01-17 08:51:00,1,-9
2021-01-17 08:52:00,1,-8
2021-01-17 08:53:00,1,-7
2021-01-17 08:54:00,1,-6
2021-01-17 08:55:00,1,-5
2021-01-17 08:56:00,1,-4
2021-01-17 08:57:00,1,-3
2021-01-17 08:58:00,1,-2
2021-01-17 08:59:00,1,-1
2021-01-17 09:00:00,1,0
2021-01-17 09:01:00,1,1
2021-01-17 09:02:00,0,2
2021-01-17 09:03:00,0,3
2021-01-17 09:04:00,0,4
2021-01-17 09:05:00,0,5
2021-01-17 09:06:00,0,6
2021-01-17 09:07:00,0,7
2021-01-17 09:08:00,0,8
2021-01-17 09:09:00,0,9
2021-01-17 09:10:00,0,10
2021-01-17 09:11:00,0,11
2021-01-17 09:12:00,0,12
2021-01-17 09:13:00,0,13
2021-01-17 09:14:00,0,14
2021-01-17 09:15:00,0,15
2021-01-17 09:16:00,0,16
2021-01-17 09:17:00,0,17
2021-01-17 09:18:00,0,18
2021-01-17 09:19:00,0,19
2021-01-17 09:20:00,0,20
2021-01-17 09:21:00,0,21
2021-01-17 09:22:00,0,22
2021-01-17 09:23:00,0,23
2021-01-17 09:24:00,0,24
2021-01-17 09:25:00,0,25
2021-01-17 09:26:00,0,26
2021-01-17 09:27:00,0,27
2021-01-17 09:28:00,0,28
2021-01-17 09:29:00,0,29
2021-01-17 09:30:00,0,30
2021-01-17 09:31:00,0,31
2021-01-17 09:32:00,0,32
2021-01-17 09:33:00,0,33
2021-01-17 09:34:00,0,34
2021-01-17 09:35:00,0,35
2021-01-17 09:36:00,0,36
2021-01-17 09:37:00,0,37
2021-01-17 09:38:00,0,38
2021-01-17 09:39:00,0,39
2021-01-17 09:40:00,0,40
2021-01-17 09:41:00,0,41
2021-01-17 09:42:00,0,42
2021-01-17 09:43:00,0,43
2021-01-17 09:44:00,0,44
2021-01-17 09:45:00,0,45
2021-01-17 09:46:00,0,46
2021-01-17 09:47:00,0,47
2021-01-17 09:48:00,0,48
2021-01-17 09:49:00,0,49
2021-01-17 09:50:00,0,50
2021-01-17 09:51:00,0,51
2021-01-17 09:52:00,0,52
2021-01-17 09:53:00,0,53
2021-01-17 09:54:00,0,54
2021-01-17 09:55:00,0,55
2021-01-17 09:56:00,0,56
2021-01-17 09:57:00,0,57
2021-01-17 09:58:00,0,58
2021-01-17 09:59:00,0,59
2021-01-17 10:00:00,0,60
2021-01-17 10:01:00,0,61
2021-01-17 10:02:00,0,62
2021-01-17 10:03:00,0,63
2021-01-17 10:04:00,0,64
2021-01-17 10:05:00,0,65
2021-01-17 10:06:00,0,66
2021-01-17 10:07:00,0,67
2021-01-17 10:08:00,0,68
2021-01-17 10:09:00,0,69
2021-01-17 10:10:00,0,70
2021-01-17 10:11:00,0,71
2021-01-17 10:12:00,0,72
2021-01-17 10:13:00,0,73
2021-01-17 10:14:00,0,74
2021-01-17 10:15:00,0,75
2021-01-17 10:16:00,0,76
2021-01-17 10:17:00,0,77
2021-01-17 10:18:00,0,78
2021-01-17 10:19:00,0,79
2021-01-17 10:20:00,0,80
2021-01-17 10:21:00,0,81
2021-01-17 10:22:00,0,82
2021-01-17 10:23:00,0,83
2021-01-17 10:24:00,0,84
2021-01-17 10:25:00,0,85
2021-01-17 10:26:00,0,86
2021-01-17 10:27:00,0,87
2021-01-17 10:28:00,0,88
2021-01-17 10:29:00,0,89
2021-01-17 10:30:00,0,90
2021-01-17 10:31:00,0,91
2021-01-17 10:32:00,0,92
2021-01-17 10:33:00,0,93
2021-01-17 10:34:00,0,94
2021-01-17 10:35:00,0,95
2021-01-17 10:36:00,0,96
2021-01-17 10:37:00,0,97
2021-01-17 10:38:00,0,98
2021-01-17 10:39:00,0,99
2021-01-17 10:40:00,0,100
2021-01-17 10:41:00,0,101
2021-01-17 10:42:00,0,102
2021-01-17 10:43:00,0,103
2021-01-17 10:44:00,0,104
2021-01-17 10:45:00,0,105
2021-01-17 10:46:00,0,106
2021-01-17 10:47:00,0,107
2021-01-17 10:48:00,0,108
2021-01-17 10:49:00,0,109
2021-01-17 10:50:00,0,110
2021-01-17 10:51:00,0,111
2021-01-17 10:52:00,0,112
2021-01-17 10:53:00,0,113
2021-01-17 10:54:00,0,114
2021-01-17 10:55:00,0,115
2021-01-17 10:56:00,0,116
2021-01-17 10:57:00,0,117
2021-01-17 10:58:00,0,118
2021-01-17 10:59:00,0,119
2021-01-18 07:00:00,1,-120
2021-01-18 07:01:00,1,-119
2021-01-18 07:02:00,1,-118
2021-01-18 07:03:00,1,-117
2021-01-18 07:04:00,1,-116
2021-01-18 07:05:00,1,-115
2021-01-18 07:06:00,1,-114
2021-01-18 07:07:00,1,-113
2021-01-18 07:08:00,1,-112
2021-01-18 07:09:00,1,-111
2021-01-18 07:10:00,1,-110
2021-01-18 07:11:00,1,-109
2021-01-18 07:12:00,1,-108
2021-01-18 07:13:00,1,-107
2021-01-18 07:14:00,1,-106
2021-01-18 07:15:00,1,-105
2021-01-18 07:16:00,1,-104
2021-01-18 07:17:00,1,-103
2021-01-18 07:18:00,1,-102
2021-01-18 07:19:00,1,-101
2021-01-18 07:20:00,1,-100
2021-01-18 07:21:00,1,-99
2021-01-18 07:22:00,1,-98
2021-01-18 07:23:00,1,-97
2021-01-18 07:24:00,1,-96
2021-01-18 07:25:00,1,-95
2021-01-18 07:26:00,1,-94
2021-01-18 07:27:00,1,-93
2021-01-18 07:28:00,1,-92
2021-01-18 07:29:00,1,-91
2021-01-18 07:30:00,1,-90
2021-01-18 07:31:00,1,-89
2021-01-18 07:32:00,1,-88
2021-01-18 07:33:00,1,-87
2021-01-18 07:34:00,1,-86
2021-01-18 07:35:00,1,-85
2021-01-18 07:36:00,1,-84
2021-01-18 07:37:00,1,-83
2021-01-18 07:38:00,1,-82
2021-01-18 07:39:00,1,-81
2021-01-18 07:40:00,1,-80
2021-01-18 07:41:00,1,-79
2021-01-18 07:42:00,1,-78
2021-01-18 07:43:00,1,-77
2021-01-18 07:44:00,1,-76
2021-01-18 07:45:00,1,-75
2021-01-18 07:46:00,1,-74
2021-01-18 07:47:00,1,-73
2021-01-18 07:48:00,1,-72
2021-01-18 07:49:00,1,-71
2021-01-18 07:50:00,1,-70
2021-01-18 07:51:00,1,-69
2021-01-18 07:52:00,1,-68
2021-01-18 07:53:00,1,-67
2021-01-18 07:54:00,1,-66
2021-01-18 07:55:00,1,-65
2021-01-18 07:56:00,1,-64
2021-01-18 07:57:00,1,-63
2021-01-18 07:58:00,1,-62
2021-01-18 07:59:00,1,-61
2021-01-18 08:00:00,1,-60
2021-01-18 08:01:00,1,-59
2021-01-18 08:02:00,1,-58
2021-01-18 08:03:00,1,-57
2021-01-18 08:04:00,1,-56
2021-01-18 08:05:00,1,-55
2021-01-18 08:06:00,1,-54
2021-01-18 08:07:00,1,-53
2021-01-18 08:08:00,1,-52
2021-01-18 08:09:00,1,-51
2021-01-18 08:10:00,1,-50
2021-01-18 08:11:00,1,-49
2021-01-18 08:12:00,1,-48
2021-01-18 08:13:00,1,-47
2021-01-18 08:14:00,1,-46
2021-01-18 08:15:00,0,-45
2021-01-18 08:16:00,0,-44
2021-01-18 08:17:00,0,-43
2021-01-18 08:18:00,0,-42
2021-01-18 08:19:00,0,-41
2021-01-18 08:20:00,0,-40
2021-01-18 08:21:00,0,-39
2021-01-18 08:22:00,0,-38
2021-01-18 08:23:00,0,-37
2021-01-18 08:24:00,0,-36
2021-01-18 08:25:00,0,-35
2021-01-18 08:26:00,0,-34
2021-01-18 08:27:00,0,-33
2021-01-18 08:28:00,0,-32
2021-01-18 08:29:00,0,-31
2021-01-18 08:30:00,0,-30
2021-01-18 08:31:00,0,-29
2021-01-18 08:32:00,0,-28
2021-01-18 08:33:00,0,-27
2021-01-18 08:34:00,0,-26
2021-01-18 08:35:00,0,-25
2021-01-18 08:36:00,0,-24
2021-01-18 08:37:00,0,-23
2021-01-18 08:38:00,0,-22
2021-01-18 08:39:00,0,-21
2021-01-18 08:40:00,0,-20
2021-01-18 08:41:00,0,-19
2021-01-18 08:42:00,0,-18
2021-01-18 08:43:00,0,-17
2021-01-18 08:44:00,0,-16
2021-01-18 08:45:00,0,-15
2021-01-18 08:46:00,0,-14
2021-01-18 08:47:00,0,-13
2021-01-18 08:48:00,0,-12
2021-01-18 08:49:00,0,-11
2021-01-18 08:50:00,0,-10
2021-01-18 08:51:00,0,-9
2021-01-18 08:52:00,0,-8
2021-01-18 08:53:00,0,-7
2021-01-18 08:54:00,0,-6
2021-01-18 08:55:00,0,-5
2021-01-18 08:56:00,0,-4
2021-01-18 08:57:00,0,-3
2021-01-18 08:58:00,0,-2
2021-01-18 08:59:00,0,-1
2021-01-18 09:00:00,0,0
2021-01-18 09:01:00,0,1
2021-01-18 09:02:00,0,2
2021-01-18 09:03:00,0,3
2021-01-18 09:04:00,0,4
2021-01-18 09:05:00,0,5
2021-01-18 09:06:00,0,6
2021-01-18 09:07:00,0,7
2021-01-18 09:08:00,0,8
2021-01-18 09:09:00,0,9
2021-01-18 09:10:00,0,10
2021-01-18 09:11:00,0,11
2021-01-18 09:12:00,0,12
2021-01-18 09:13:00,0,13
2021-01-18 09:14:00,0,14
2021-01-18 09:15:00,0,15
2021-01-18 09:16:00,0,16
2021-01-18 09:17:00,0,17
2021-01-18 09:18:00,0,18
2021-01-18 09:19:00,0,19
2021-01-18 09:20:00,0,20
2021-01-18 09:21:00,0,21
2021-01-18 09:22:00,0,22
2021-01-18 09:23:00,0,23
2021-01-18 09:24:00,0,24
2021-01-18 09:25:00,0,25
2021-01-18 09:26:00,0,26
2021-01-18 09:27:00,0,27
2021-01-18 09:28:00,0,28
2021-01-18 09:29:00,0,29
2021-01-18 09:30:00,0,30
2021-01-18 09:31:00,0,31
2021-01-18 09:32:00,0,32
2021-01-18 09:33:00,0,33
2021-01-18 09:34:00,0,34
2021-01-18 09:35:00,0,35
2021-01-18 09:36:00,0,36
2021-01-18 09:37:00,0,37
2021-01-18 09:38:00,0,38
2021-01-18 09:39:00,0,39
2021-01-18 09:40:00,0,40
2021-01-18 09:41:00,0,41
2021-01-18 09:42:00,0,42
2021-01-18 09:43:00,0,43
2021-01-18 09:44:00,0,44
2021-01-18 09:45:00,0,45
2021-01-18 09:46:00,0,46
2021-01-18 09:47:00,0,47
2021-01-18 09:48:00,0,48
2021-01-18 09:49:00,0,49
2021-01-18 09:50:00,0,50
2021-01-18 09:51:00,0,51
2021-01-18 09:52:00,0,52
2021-01-18 09:53:00,0,53
2021-01-18 09:54:00,0,54
2021-01-18 09:55:00,0,55
2021-01-18 09:56:00,0,56
2021-01-18 09:57:00,0,57
2021-01-18 09:58:00,0,58
2021-01-18 09:59:00,0,59
2021-01-18 10:00:00,0,60
2021-01-18 10:01:00,0,61
2021-01-18 10:02:00,0,62
2021-01-18 10:03:00,0,63
2021-01-18 10:04:00,0,64
2021-01-18 10:05:00,0,65
2021-01-18 10:06:00,0,66
2021-01-18 10:07:00,0,67
2021-01-18 10:08:00,0,68
2021-01-18 10:09:00,0,69
2021-01-18 10:10:00,0,70
2021-01-18 10:11:00,0,71
2021-01-18 10:12:00,0,72
2021-01-18 10:13:00,0,73
2021-01-18 10:14:00,0,74
2021-01-18 10:15:00,0,75
2021-01-18 10:16:00,0,76
2021-01-18 10:17:00,0,77
2021-01-18 10:18:00,0,78
2021-01-18 10:19:00,0,79
2021-01-18 10:20:00,0,80
2021-01-18 10:21:00,0,81
2021-01-18 10:22:00,0,82
2021-01-18 10:23:00,0,83
2021-01-18 10:24:00,0,84
2021-01-18 10:25:00,0,85
2021-01-18 10:26:00,0,86
2021-01-18 10:27:00,0,87
2021-01-18 10:28:00,0,88
2021-01-18 10:29:00,0,89
2021-01-18 10:30:00,0,90
2021-01-18 10:31:00,0,91
2021-01-18 10:32:00,0,92
2021-01-18 10:33:00,0,93
2021-01-18 10:34:00,0,94
2021-01-18 10:35:00,0,95
2021-01-18 10:36:00,0,96
2021-01-18 10:37:00,0,97
2021-01-18 10:38:00,0,98
2021-01-18 10:39:00,0,99
2021-01-18 10:40:00,0,100
2021-01-18 10:41:00,0,101
2021-01-18 10:42:00,0,102
2021-01-18 10:43:00,0,103
2021-01-18 10:44:00,0,104
2021-01-18 10:45:00,0,105
2021-01-18 10:46:00,0,106
2021-01-18 10:47:00,0,107
2021-01-18 10:48:00,0,108
2021-01-18 10:49:00,0,109
2021-01-18 10:50:00,0,110
2021-01-18 10:51:00,0,111
2021-01-18 10:52:00,0,112
2021-01-18 10:53:00,0,113
2021-01-18 10:54:00,0,114
2021-01-18 10:55:00,0,115
2021-01-18 10:56:00,0,116
2021-01-18 10:57:00,0,117
2021-01-18 10:58:00,0,118
2021-01-18 10:59:00,0,119
2021-01-19 07:00:00,1,-120
2021-01-19 07:01:00,1,-119
2021-01-19 07:02:00,1,-118
2021-01-19 07:03:00,1,-117
2021-01-19 07:04:00,1,-116
2021-01-19 07:05:00,1,-115
2021-01-19 07:06:00,1,-114
2021-01-19 07:07:00,1,-113
2021-01-19 07:08:00,1,-112
2021-01-19 07:09:00,1,-111
2021-01-19 07:10:00,1,-110
2021-01-19 07:11:00,1,-109
2021-01-19 07:12:00,1,-108
2021-01-19 07:13:00,1,-107
2021-01-19 07:14:00,1,-106
2021-01-19 07:15:00,1,-105
2021-01-19 07:16:00,1,-104
2021-01-19 07:17:00,1,-103
2021-01-19 07:18:00,1,-102
2021-01-19 07:19:00,1,-101
2021-01-19 07:20:00,1,-100
2021-01-19 07:21:00,1,-99
2021-01-19 07:22:00,1,-98
2021-01-19 07:23:00,1,-97
2021-01-19 07:24:00,1,-96
2021-01-19 07:25:00,1,-95
2021-01-19 07:26:00,1,-94
2021-01-19 07:27:00,1,-93
2021-01-19 07:28:00,1,-92
2021-01-19 07:29:00,1,-91
2021-01-19 07:30:00,1,-90
2021-01-19 07:31:00,1,-89
2021-01-19 07:32:00,1,-88
2021-01-19 07:33:00,1,-87
2021-01-19 07:34:00,1,-86
2021-01-19 07:35:00,1,-85
2021-01-19 07:36:00,1,-84
2021-01-19 07:37:00,1,-83
2021-01-19 07:38:00,1,-82
2021-01-19 07:39:00,1,-81
2021-01-19 07:40:00,1,-80
2021-01-19 07:41:00,1,-79
2021-01-19 07:42:00,1,-78
2021-01-19 07:43:00,1,-77
2021-01-19 07:44:00,1,-76
2021-01-19 07:45:00,1,-75
2021-01-19 07:46:00,1,-74
2021-01-19 07:47:00,1,-73
2021-01-19 07:48:00,1,-72
2021-01-19 07:49:00,1,-71
2021-01-19 07:50:00,1,-70
2021-01-19 07:51:00,1,-69
2021-01-19 07:52:00,1,-68
2021-01-19 07:53:00,1,-67
2021-01-19 07:54:00,1,-66
2021-01-19 07:55:00,1,-65
2021-01-19 07:56:00,1,-64
2021-01-19 07:57:00,1,-63
2021-01-19 07:58:00,1,-62
2021-01-19 07:59:00,1,-61
2021-01-19 08:00:00,1,-60
2021-01-19 08:01:00,1,-59
2021-01-19 08:02:00,1,-58
2021-01-19 08:03:00,1,-57
2021-01-19 08:04:00,1,-56
2021-01-19 08:05:00,1,-55
2021-01-19 08:06:00,1,-54
2021-01-19 08:07:00,1,-53
2021-01-19 08:08:00,1,-52
2021-01-19 08:09:00,1,-51
2021-01-19 08:10:00,1,-50
2021-01-19 08:11:00,1,-49
2021-01-19 08:12:00,1,-48
2021-01-19 08:13:00,1,-47
2021-01-19 08:14:00,1,-46
2021-01-19 08:15:00,1,-45
2021-01-19 08:16:00,1,-44
2021-01-19 08:17:00,1,-43
2021-01-19 08:18:00,1,-42
2021-01-19 08:19:00,1,-41
2021-01-19 08:20:00,1,-40
2021-01-19 08:21:00,1,-39
2021-01-19 08:22:00,1,-38
2021-01-19 08:23:00,1,-37
2021-01-19 08:24:00,1,-36
2021-01-19 08:25:00,1,-35
2021-01-19 08:26:00,1,-34
2021-01-19 08:27:00,1,-33
2021-01-19 08:28:00,1,-32
2021-01-19 08:29:00,1,-31
2021-01-19 08:30:00,1,-30
2021-01-19 08:31:00,1,-29
2021-01-19 08:32:00,1,-28
2021-01-19 08:33:00,1,-27
2021-01-19 08:34:00,1,-26
2021-01-19 08:35:00,1,-25
2021-01-19 08:36:00,1,-24
2021-01-19 08:37:00,1,-23
2021-01-19 08:38:00,1,-22
2021-01-19 08:39:00,1,-21
2021-01-19 08:40:00,1,-20
2021-01-19 08:41:00,1,-19
2021-01-19 08:42:00,1,-18
2021-01-19 08:43:00,1,-17
2021-01-19 08:44:00,1,-16
2021-01-19 08:45:00,1,-15
2021-01-19 08:46:00,1,-14
2021-01-19 08:47:00,1,-13
2021-01-19 08:48:00,1,-12
2021-01-19 08:49:00,1,-11
2021-01-19 08:50:00,1,-10
2021-01-19 08:51:00,1,-9
2021-01-19 08:52:00,1,-8
2021-01-19 08:53:00,1,-7
2021-01-19 08:54:00,1,-6
2021-01-19 08:55:00,1,-5
2021-01-19 08:56:00,1,-4
2021-01-19 08:57:00,1,-3
2021-01-19 08:58:00,1,-2
2021-01-19 08:59:00,1,-1
2021-01-19 09:00:00,1,0
2021-01-19 09:01:00,0,1
2021-01-19 09:02:00,0,2
2021-01-19 09:03:00,0,3
2021-01-19 09:04:00,0,4
2021-01-19 09:05:00,0,5
2021-01-19 09:06:00,0,6
2021-01-19 09:07:00,0,7
2021-01-19 09:08:00,0,8
2021-01-19 09:09:00,0,9
2021-01-19 09:10:00,0,10
2021-01-19 09:11:00,0,11
2021-01-19 09:12:00,0,12
2021-01-19 09:13:00,0,13
2021-01-19 09:14:00,0,14
2021-01-19 09:15:00,0,15
2021-01-19 09:16:00,0,16
2021-01-19 09:17:00,0,17
2021-01-19 09:18:00,0,18
2021-01-19 09:19:00,0,19
2021-01-19 09:20:00,0,20
2021-01-19 09:21:00,0,21
2021-01-19 09:22:00,0,22
2021-01-19 09:23:00,0,23
2021-01-19 09:24:00,0,24
2021-01-19 09:25:00,0,25
2021-01-19 09:26:00,0,26
2021-01-19 09:27:00,0,27
2021-01-19 09:28:00,0,28
2021-01-19 09:29:00,0,29
2021-01-19 09:30:00,0,30
2021-01-19 09:31:00,0,31
2021-01-19 09:32:00,0,32
2021-01-19 09:33:00,0,33
2021-01-19 09:34:00,0,34
2021-01-19 09:35:00,0,35
2021-01-19 09:36:00,0,36
2021-01-19 09:37:00,0,37
2021-01-19 09:38:00,0,38
2021-01-19 09:39:00,0,39
2021-01-19 09:40:00,0,40
2021-01-19 09:41:00,0,41
2021-01-19 09:42:00,0,42
2021-01-19 09:43:00,0,43
2021-01-19 09:44:00,0,44
2021-01-19 09:45:00,0,45
2021-01-19 09:46:00,0,46
2021-01-19 09:47:00,0,47
2021-01-19 09:48:00,0,48
2021-01-19 09:49:00,0,49
2021-01-19 09:50:00,0,50
2021-01-19 09:51:00,0,51
2021-01-19 09:52:00,0,52
2021-01-19 09:53:00,0,53
2021-01-19 09:54:00,0,54
2021-01-19 09:55:00,0,55
2021-01-19 09:56:00,0,56
2021-01-19 09:57:00,0,57
2021-01-19 09:58:00,0,58
2021-01-19 09:59:00,0,59
2021-01-19 10:00:00,0,60
2021-01-19 10:01:00,0,61
2021-01-19 10:02:00,0,62
2021-01-19 10:03:00,0,63
2021-01-19 10:04:00,0,64
2021-01-19 10:05:00,0,65
2021-01-19 10:06:00,0,66
2021-01-19 10:07:00,0,67
2021-01-19 10:08:00,0,68
2021-01-19 10:09:00,0,69
2021-01-19 10:10:00,0,70
2021-01-19 10:11:00,0,71
2021-01-19 10:12:00,0,72
2021-01-19 10:13:00,0,73
2021-01-19 10:14:00,0,74
2021-01-19 10:15:00,0,75
2021-01-19 10:16:00,0,76
2021-01-19 10:17:00,0,77
2021-01-19 10:18:00,0,78
2021-01-19 10:19:00,0,79
2021-01-19 10:20:00,0,80
2021-01-19 10:21:00,0,81
2021-01-19 10:22:00,0,82
2021-01-19 10:23:00,0,83
2021-01-19 10:24:00,0,84
2021-01-19 10:25:00,0,85
2021-01-19 10:26:00,0,86
2021-01-19 10:27:00,0,87
2021-01-19 10:28:00,0,88
2021-01-19 10:29:00,0,89
2021-01-19 10:30:00,0,90
2021-01-19 10:31:00,0,91
2021-01-19 10:32:00,0,92
2021-01-19 10:33:00,0,93
2021-01-19 10:34:00,0,94
2021-01-19 10:35:00,0,95
2021-01-19 10:36:00,0,96
2021-01-19 10:37:00,0,97
2021-01-19 10:38:00,0,98
2021-01-19 10:39:00,0,99
2021-01-19 10:40:00,0,100
2021-01-19 10:41:00,0,101
2021-01-19 10:42:00,0,102
2021-01-19 10:43:00,0,103
2021-01-19 10:44:00,0,104
2021-01-19 10:45:00,0,105
2021-01-19 10:46:00,0,106
2021-01-19 10:47:00,0,107
2021-01-19 10:48:00,0,108
2021-01-19 10:49:00,0,109
2021-01-19 10:50:00,0,110
2021-01-19 10:51:00,0,111
2021-01-19 10:52:00,0,112
2021-01-19 10:53:00,0,113
2021-01-19 10:54:00,0,114
2021-01-19 10:55:00,0,115
2021-01-19 10:56:00,0,116
2021-01-19 10:57:00,0,117
2021-01-19 10:58:00,0,118
2021-01-19 10:59:00,0,119
2021-01-20 07:00:00,1,-120
2021-01-20 07:01:00,1,-119
2021-01-20 07:02:00,1,-118
2021-01-20 07:03:00,1,-117
2021-01-20 07:04:00,1,-116
2021-01-20 07:05:00,1,-115
2021-01-20 07:06:00,1,-114
2021-01-20 07:07:00,1,-113
2021-01-20 07:08:00,1,-112
2021-01-20 07:09:00,1,-111
2021-01-20 07:10:00,1,-110
2021-01-20 07:11:00,1,-109
2021-01-20 07:12:00,1,-108
2021-01-20 07:13:00,1,-107
2021-01-20 07:14:00,1,-106
2021-01-20 07:15:00,1,-105
2021-01-20 07:16:00,1,-104
2021-01-20 07:17:00,1,-103
2021-01-20 07:18:00,1,-102
2021-01-20 07:19:00,1,-101
2021-01-20 07:20:00,1,-100
2021-01-20 07:21:00,1,-99
2021-01-20 07:22:00,1,-98
2021-01-20 07:23:00,1,-97
2021-01-20 07:24:00,1,-96
2021-01-20 07:25:00,1,-95
2021-01-20 07:26:00,1,-94
2021-01-20 07:27:00,1,-93
2021-01-20 07:28:00,1,-92
2021-01-20 07:29:00,1,-91
2021-01-20 07:30:00,1,-90
2021-01-20 07:31:00,1,-89
2021-01-20 07:32:00,1,-88
2021-01-20 07:33:00,1,-87
2021-01-20 07:34:00,1,-86
2021-01-20 07:35:00,1,-85
2021-01-20 07:36:00,1,-84
2021-01-20 07:37:00,1,-83
2021-01-20 07:38:00,1,-82
2021-01-20 07:39:00,1,-81
2021-01-20 07:40:00,1,-80
2021-01-20 07:41:00,1,-79
2021-01-20 07:42:00,1,-78
2021-01-20 07:43:00,1,-77
2021-01-20 07:44:00,1,-76
2021-01-20 07:45:00,1,-75
2021-01-20 07:46:00,1,-74
2021-01-20 07:47:00,1,-73
2021-01-20 07:48:00,1,-72
2021-01-20 07:49:00,1,-71
2021-01-20 07:50:00,1,-70
2021-01-20 07:51:00,1,-69
2021-01-20 07:52:00,1,-68
2021-01-20 07:53:00,1,-67
2021-01-20 07:54:00,1,-66
2021-01-20 07:55:00,1,-65
2021-01-20 07:56:00,1,-64
2021-01-20 07:57:00,1,-63
2021-01-20 07:58:00,1,-62
2021-01-20 07:59:00,1,-61
2021-01-20 08:00:00,1,-60
2021-01-20 08:01:00,1,-59
2021-01-20 08:02:00,1,-58
2021-01-20 08:03:00,1,-57
2021-01-20 08:04:00,1,-56
2021-01-20 08:05:00,1,-55
2021-01-20 08:06:00,1,-54
2021-01-20 08:07:00,1,-53
2021-01-20 08:08:00,1,-52
2021-01-20 08:09:00,1,-51
2021-01-20 08:10:00,1,-50
2021-01-20 08:11:00,1,-49
2021-01-20 08:12:00,1,-48
2021-01-20 08:13:00,1,-47
2021-01-20 08:14:00,1,-46
2021-01-20 08:15:00,1,-45
2021-01-20 08:16:00,1,-44
2021-01-20 08:17:00,1,-43
2021-01-20 08:18:00,1,-42
2021-01-20 08:19:00,1,-41
2021-01-20 08:20:00,1,-40
2021-01-20 08:21:00,1,-39
2021-01-20 08:22:00,1,-38
2021-01-20 08:23:00,1,-37
2021-01-20 08:24:00,1,-36
2021-01-20 08:25:00,1,-35
2021-01-20 08:26:00,1,-34
2021-01-20 08:27:00,1,-33
2021-01-20 08:28:00,1,-32
2021-01-20 08:29:00,1,-31
2021-01-20 08:30:00,1,-30
2021-01-20 08:31:00,1,-29
2021-01-20 08:32:00,1,-28
2021-01-20 08:33:00,1,-27
2021-01-20 08:34:00,1,-26
2021-01-20 08:35:00,1,-25
2021-01-20 08:36:00,1,-24
2021-01-20 08:37:00,1,-23
2021-01-20 08:38:00,1,-22
2021-01-20 08:39:00,1,-21
2021-01-20 08:40:00,1,-20
2021-01-20 08:41:00,1,-19
2021-01-20 08:42:00,1,-18
2021-01-20 08:43:00,1,-17
2021-01-20 08:44:00,1,-16
2021-01-20 08:45:00,1,-15
2021-01-20 08:46:00,1,-14
2021-01-20 08:47:00,1,-13
2021-01-20 08:48:00,1,-12
2021-01-20 08:49:00,1,-11
2021-01-20 08:50:00,1,-10
2021-01-20 08:51:00,1,-9
2021-01-20 08:52:00,1,-8
2021-01-20 08:53:00,1,-7
2021-01-20 08:54:00,1,-6
2021-01-20 08:55:00,1,-5
2021-01-20 08:56:00,1,-4
2021-01-20 08:57:00,1,-3
2021-01-20 08:58:00,1,-2
2021-01-20 08:59:00,1,-1
2021-01-20 09:00:00,1,0
2021-01-20 09:01:00,1,1
2021-01-20 09:02:00,1,2
2021-01-20 09:03:00,1,3
2021-01-20 09:04:00,1,4
2021-01-20 09:05:00,1,5
2021-01-20 09:06:00,1,6
2021-01-20 09:07:00,1,7
2021-01-20 09:08:00,1,8
2021-01-20 09:09:00,1,9
2021-01-20 09:10:00,1,10
2021-01-20 09:11:00,1,11
2021-01-20 09:12:00,0,12
2021-01-20 09:13:00,0,13
2021-01-20 09:14:00,0,14
2021-01-20 09:15:00,0,15
2021-01-20 09:16:00,0,16
2021-01-20 09:17:00,0,17
2021-01-20 09:18:00,0,18
2021-01-20 09:19:00,0,19
2021-01-20 09:20:00,0,20
2021-01-20 09:21:00,0,21
2021-01-20 09:22:00,0,22
2021-01-20 09:23:00,0,23
2021-01-20 09:24:00,0,24
2021-01-20 09:25:00,0,25
2021-01-20 09:26:00,0,26
2021-01-20 09:27:00,0,27
2021-01-20 09:28:00,0,28
2021-01-20 09:29:00,0,29
2021-01-20 09:30:00,0,30
2021-01-20 09:31:00,0,31
2021-01-20 09:32:00,0,32
2021-01-20 09:33:00,0,33
2021-01-20 09:34:00,0,34
2021-01-20 09:35:00,0,35
2021-01-20 09:36:00,0,36
2021-01-20 09:37:00,0,37
2021-01-20 09:38:00,0,38
2021-01-20 09:39:00,0,39
2021-01-20 09:40:00,0,40
2021-01-20 09:41:00,0,41
2021-01-20 09:42:00,0,42
2021-01-20 09:43:00,0,43
2021-01-20 09:44:00,0,44
2021-01-20 09:45:00,0,45
2021-01-20 09:46:00,0,46
2021-01-20 09:47:00,0,47
2021-01-20 09:48:00,0,48
2021-01-20 09:49:00,0,49
2021-01-20 09:50:00,0,50
2021-01-20 09:51:00,0,51
2021-01-20 09:52:00,0,52
2021-01-20 09:53:00,0,53
2021-01-20 09:54:00,0,54
2021-01-20 09:55:00,0,55
2021-01-20 09:56:00,0,56
2021-01-20 09:57:00,0,57
2021-01-20 09:58:00,0,58
2021-01-20 09:59:00,0,59
2021-01-20 10:00:00,0,60
2021-01-20 10:01:00,0,61
2021-01-20 10:02:00,0,62
2021-01-20 10:03:00,0,63
2021-01-20 10:04:00,0,64
2021-01-20 10:05:00,0,65
2021-01-20 10:06:00,0,66
2021-01-20 10:07:00,0,67
